Content,Label
ልጇን አዝላ በአንዲት አህያ ጥቂት ስንቅ ቋጥራ ከዮሴፍና ከሰሎሜ ጋር ስደት ወጣች ከገሊላ ተነስታ በጭንቅ በመከራ በረሀብና በጥም በሀዘንና በድካም በላበትና በእንባ ተጉዛ በዚህች ቀን ምድረ ግብጽ ገብታለች የአምላክ እናቱ እሳትን አዝላ በብርድ ተንገላታለች ለእኛ የህይወት እንጀራን ተሸክማ እርሷ ተራበች የህይወትን ውኃ ተሸክማ ተጠማች የህይወት ልብስን ተሸክማ ,መልካም
ሎሬቱ አዲስ አመት ላይ በዛ ብርድ ስታድየም ውስጥ ስለፍቅር ሲሰብክ እኮ አንተና መሰሎችህ በእስር ያንገላታችሁት ቦሌ አካባቢ ባለው አዳራሽ ውስጥ እነ እንትናን ከነሚስታቸው እያስጨፈርክ በሀሰት ስታሞግስ ነበር ,መልካም
መሀል ሀገር አጠገባቹ ቁጭ ብለው ምጠሚ ታፈነ ብለው ለሚያወሩ እንደ ሀብታሙ አያሌው ያሉ ሰዋች ላይ እርምጃ ውሰዱ ያለበለዚያ ህዝቡን ከማገዱ በሀላ መግለጫ መስጠት ለቀባሪው አንደ ማርዳት ነው,መልካም
በሀይማኖት ስፍራ በመገኘት ሀይማኖታዊ ፆለት በማድረግ በሀይማኖት ሽፋን ችግር ፈጣሪዎችን በማጋለጥ ሰላምና ልማትን ለማስቀጠል የድርሻቸወን እንደሚወጡ ወጣቶች ገለጹ በሀይማኖት በእናት በአገር ቀልድ የለውም አውን ከፈለጋችሁ አውን መጀመር ይቻላል ለምን አንገቴን አይቆረጥም እነሳለሁ,መልካም
በለንደን ኦሎምፒክ ኢትዮጵያ የመጀመሪያዋን ወርቅ አገኘች በለንደን ኦሎምፒክ ዛሬ ምሽት ኢትዮጵያ  ሁለት የወርቅ ሜዳሊያዎችን ለማግኘት ተስፋ አደርጋለች በለንደን ኦሎምፒክ ዛሬ ምሽት ኢትዮጵያውያን አትሌቶች የሚጠበቁባቸው ውድድሮች በለንደን ኦሎምፒክ ዛሬ ቀትር ላይ በተደረገ የሴቶች የ ሺህ ሜትር ሩጫ የማጣሪያ ጥሩነሽ መሰረትና ገለቴ ለፍፃሚው አለፉ በለንደን ከተማ ሀሮው በተባለ ስፍራ የሚካሄድ አንድ ሁነትን ለመታደም ከከተማዋ ከንቲባ ጋር በመንገድ ላይ የነበሩት ካሜሩን   በጎዳና ላይ በድንገተህመም ተይዛ በመውደቅ ላይ የነበረችውን ሴት ባዩ ጊዜ አላስቻላቸውም በለንደን የአለም አትሌቲክስ ሻምፒዮና የሴቶች ማራቶን,መልካም
በለአም ለመርገም ተጠርቶ ሂዶ በመንገድ መልአኩ እንዳይረግም ስለከለከለው ይረገማሉ የተባሉትን መርቋቸዋል ,መልካም
በሉት ሰው በላዎች በጣም ነው ያሳዘነኝ ለህዝብ የለፋ ጀግና ደምህ ፈሶ አይቀርም,መልካም
በመሆኑም መጠጡን የቀመሱት ዝንጀሮዎች ሰክረው ሊረብሹ ብሎም የመንገድ ላይ አደጋን ሊያደርሱ የችላሉ ,መልካም
እጅ ጽሁፉን ማመሳከር ያስፈልጋል ,መልካም
እጅ የቀሩትን ስልጣኖች ፈልጎ እንደ ጎረቤት ልጅ አየር መንገድን ስጠኝ,መልካም
እጅ ከመውደቅ አድነኝ ለንስሀ ሞት አብቃኝ የኋላ ቤቴን አሳምርልኝ ከዳግም ሞት,መልካም
እጅ እጅ ያለ የተንዛዛ የፕሮግራም ነው,መልካም
እጅ ስትነሳ ደስ ትላለች,መልካም
ማነኛውም ኢትዮጵያ የሆነ ሰው ከዶር አብይ አህመድ ጎን ልንቆም ይገባል,መልካም
ማነሽ ትርፌ ኢሳያስ ቡና ጠጣ አፍይለት እስኪ ደከሞት ይረፍ,መልካም
ማን ምንም ይሁን ልክ አስገባቻው ይብቃ የእናት ለቅሶ በቄሮ ስም እስከመች ይነገዳል ሁሌም ቄሮ ቄሮ እሚባለው,መልካም
ማን ባገሩ ተምሮ ማን እንደሚቀር እናያለን ደግሞ ህዝብ አንገልም ፀባችን ከህውሀት ነው ህዝብ ብንገድል ኖሮ ስንት አውቶብስ በከተማችን ሲያልፍ እንለቅማችሁ ነበረ ወሬኞች ,መልካም
መቸ ነው የኛን ሰፈር ሚሰበስብ መቸ ነው ይህንን አገር በህግ የሚመራው መቸ እውነት አውርታችው ነው,መልካም
ቴክኖሎጂውን ለመጠቀም የሚረዱ ነገሮች በአገር ውስጥ አለመፈጠራቸው ለምሳሌ ሞባይል ግብይት ባንክንግና ሎሎችም ሌላው ደግሞ ለቄንጥ ብለው የሚይዙ ግለሰቦችም አሉ ስለዚህ በዚህ ዘርፍ ትኩረት ቢደረግ ብዙ ነገሮችን ማቅለል የሚችል ይመስለኛል,መልካም
ቴዎድሮስ ካሳሁን ቴዲ አፍሮእና አስቴር አወቀ ለዘንድሮው የኮራ የሙዚቃ ሽልማት እስካሁን ምርጥ ውስጥ ገብተዋል ለቴዲና አስቴር ድምፅዎን ለመስጠት ገፅን ይጎብኙ,መልካም
ቴዲ ከማንም በላይ ለሁለቱ ህዝቦች ፍቅርን ሰብኳል ብቻውን ህልሙም ስለተሳካ ሁላችንም ደስ ብሎናልና ደስ ይበልክ አንተም,መልካም
ትላንት መላከ መንክራት መመህር ግርማ በፖሊስ ቁጥጥር ስር ዋሉ ብላቹ እንዳላወራቸሁ ዛሬ ለምን የፍርድ ቤት ውሎውን ዳኛና ፖሊስ ንትርኩን ደኞች የሉም እየተባለ መመላለሱን ፖሊስ ሟችን አለውቃትምና ላጣራ ማለቱን ፍትህ መጓደሉን ዛሬ ለምን ማቅረብ አልፈለጋችሁም  እውነት ለሀገር ለውጥና ፍትህ ከቆማቹ አዎ ዛሬ ትላንት አይደለም ዛሬ ሌላ ቀን ነውና ፍትህ እንሻለን ,መልካም
ትላንት ማታ መስተባበያ ሲሰጥ የነበረው አውሬ የለፈውን ስረአት ናፋቂ ስለሆነ ይጠየቅልን,መልካም
 ለመዘምራን አለቃ  የዳዊት መዝሙር   ለችግረኛና ለምስኪን የሚያስብ ምስጉን ነው  እግዚአብሔር በክፉ ቀን ያድነዋል እግዚአብሔር ይጠብቀዋል  ሕያውም ያደርገዋል  በምድር ላይም ያስመሰግነዋል  በጠላቶቹም እጅ አያሳልፈውም እግዚአብሔር በደዌው አልጋ ሳለ ይረዳዋል  መኝታውን ሁሉ በበሽታው ጊዜ ያነጥፍለታል እኔስ  አቤቱ ማረኝ  አንተን በድያለሁና ነፍሴን ፈውሳት አልሁ ጠላቶቼም በላዬ ክፋትን ይናገራሉ  መቼም ይሞታል ስሙስ መቼ ይሻራል? ይላሉ እኔን ለማየት ቢገባ ከንቱን ይናገራል  ልቡ ኃጢአትን ሰበሰበለት  ወደ ሜዳ ይወጣል ይናገራልም በላዬ በመተባበር ጠላቶቼ ሁሉ ይሾካሾኩብኛል  በእኔ ላይም ክፋትን ያስባሉ ክፉ ነገር መጣበት  ተኝቶአል ከእንግዲህ ወዲህ አይነሣም ይላሉ ,መልካም
ለመዘምራን አለቃ  የዳዊት መዝሙር   ለችግረኛና ለምስኪን የሚያስብ ምስጉን ነው  እግዚአብሔር በክፉ ቀን ያድነዋል  እግዚአብሔር ይጠብቀዋል  ሕያውም ያደርገዋል  በምድር ላይም ያስመሰግነዋል  በጠላቶቹም ጅ አያሳልፈውም  እግዚአብሔር በደዌው አልጋ ሳለ ይረዳዋል  መኝታውን ሁሉ በበሽታው ጊዜ ያነጥፍለታል  እኔስ  አቤቱ ማረኝ  አንተን በድያለሁና ነፍሴን ፈውሳት አልሁ  ጠላቶቼም በላዬ ክፋትን ይናገራሉ  መም ይሞታል ስሙስ መቼ ይሻራል? ይላሉ  እኔን ለማየት ቢገባ ከንቱን ይናገራል  ልቡ ኃጢአትን ሰበሰበለት  ወደ ሜዳ ይወጣል ይናገራልም  በላዬ በመተባበር ጠላቶቼ ሁሉ ይሾካሾኩብኛል  በእኔ ላይም ክፋትን ስባሉ  ክፉ ነገር መጣበት  ተኝቶአል ከእንግዲህ ወዲህ አይነሣም ይላሉ  ደግሞ የሰላሜ ሰው የታመንሁበት እንጀራዬን የበላ በእኔ ላይ ተረከዙን አነሣ አንተ ግን አቤቱ  ማረኝ እመልስላቸውም ዘንድ አስነሣኝ  ጠላ ልል አይልብኝምና ስለዚህ እንደ ወደድኸኝ አወቅሁ  እኔን ግን ስለ ቅንነቴ ተቀበልኸኝ  በፊትህም ለዘላለም አጸናኸኝ  ከዘላለም እስከ ዘላለም የእስራኤል አምላክ እግዚአሔር ይባረክ  አሜን አሜን  ለመዘምራን አለቃ የቆሬ ልጆች ትምህርት   ዋላ ወደ ውኃ ምንጭ እንደሚናፍቅ  አቤቱ  እንዲሁ ነፍሴ ወደ አንተ ትናፍቃለች  ነፍሴ ወደ ሕያው አምላክ ተጠማች  መቼ እደርሳለሁ? የአምላክንስ ፊት መቼ አያለሁ? ዘወትር  አላህ ወዴት ነው? ሲሉኝ እንባዬ በቀንና በሌሊት ምግብ ሆነኝ  ይህን ሳስብ ነፍሴ በእኔ ውስጥ ፈሰሰች  ወደ እግዚአብሔር ቤት ወደ ምስጋና መኖሪያ ስፍራ እገባለሁና  በዓል የሚያደርጉ ሰዎች የደስታና ምስጋና ቃል ሰሙ  ነፍሴ ሆይ  ለምን ታዝኛለሽ? ለምንስ ታውኪኛለሽ? የፊቴን መድኃኒት አምላኬን አመሰግነው ዘንድ በእግዚአብሔር ታመኚ ,መልካም
የዳዊት መዝሙር አቤቱ  ፍረድልኝ ከጽድቅ ከራቁ ሕዝብም ክርክሬን ተከራከር  ከሸንጋይና ከግፈኛ ሰው አድነኝ አንተ አምላኬ ኃይሌም  ለምን ትተውኛለህ ጠላቶቼ ሲያስጨንቁኝ ለምን አዝኜ እመላለሳለሁ ብርሃንህንና እውነትህን ላክ  እነርሱ ይምሩኝ  ወደ ቅድስናህ ተራራና ወደ ማደሪያህ ይውሰዱኝ ወደ እግዚአብሔር መሠዊያ  ጕልማስነቴንም ደስ ወዳሰኛት ወደ አምላኬ እገባለሁ  አቤቱ አምላኬ  በበገና አመሰግንሃለሁ ነፍሴ ሆይ  ለምን ታዝኛለሽ ለምንስ ታውኪኛለሽ? የፊቴን መድኃኒት አምላኬን አመሰግነው ዘንድ በእግዚአብሔር ታመኚ ,መልካም
ለመዘምራን አለቃ  የቆሬ ልጆች ትምህርት   አቤቱ  በጆሮአችን ሰማን  አባቶቻችንም በዘመናቸው በቀድሞ ዘመን የሠራኸውን ሥራ ነገሩን እጅህ አሕዛብን አጠፋች  እነርሱንም ተከልህ  አሕዛብን ሣቀይኻቸው አሳደድኻቸውም በሰይፋቸው ምድርን አልወረሱም ክንዳቸውም አላዳናቸው  ቀኝህና ክንድህ የፊትህም ብርሃን ነው እንጂ ወድደሃቸዋልና አምላኬና ንጉሤ አንተ ነህ ለያዕቆብ መድኃኒትንህ እዘዝ በአንተ ጠላቶቻችንን እንወጋቸዋለን  በስምህም በላያችን የቆሙትን እናዋርዳቸዋለን በቀስቴ የምታመን አይደለሁምና  ሰይፌም አያድነኝምና አንተ ግን ከጠላቶቻችን አዳንኸን  የሚጠሉንንም አሳፈርሃቸው ሁልጊዜ በእግዚአብሔር እንከብራለን  ስምህንም ለዘላለም እናመሰግናለን አሁን ግን ጠላኸን አሳፈርኸንም  ከሠራዊታችንም ጋር አትወጣም ከጠላቶቻችንም ፊት ወደ ኋላችን መለስኸን  የሚጠሉንም ተነጣጠቁን እንደ በጎች ሊበሉን ሰጠኸን  ወደ አሕዛብም በተንኸን ሕዝብህን ያለ ዋጋ ሰጠህ  በመለወጣቸውም ትርፍ የለም ለጎረቤቶቻችን ስድብ  በዙሪያችንም ላሉ መሣቂያና መዘበቻ አደረግኸን በአሕዛብ ዘንድ ምሳሌ  በሕዝብም ዘንድ የራስ መንቀሳቀሻ አደረግኸን ጕስቍልናዬ ሁልጊዜም በፊቴ ነው የፊቴም እፍረት ሸፈነኝ ከሚሳደብና ከሚላገድ ቃል የተነሣ  ከጠላትና ከቂመኛ ፊት የተነሣ ነው ይህ ሁሉ በእኛ ላይ ደረሰ  አልረሳንህም  ኪዳንህንም አልወነጀልንም ልባችን ወደ ኋላው አልተመለሰም  ፍለጋችንም ከመንገድህ ፈቀቅ አላለም በክፉ ስፍራ አዋርደኸናልና  በሞት ጥላም ሰውረኸናልና የአምላካችንን ስም ረስተንስ ቢሆን  እጃችንንም ወደ ሌላ አምላክ አንሥተንስ ቢሆን እግዚአብሔር ይህንን አይመረምርም ነበርን  እርሱ ልብ የሰወረውን ያውቃልና ስለ አንተ ሁልጊዜም ተገድለናል  እንደሚታረዱም በጎች ሆነናል አቤቱ  ንቃ  ለምንስ ትተኛለህ ተነሥ  ለዘወትርም አትጣለን ለምንስ ህን ትሰውራለህ መከራችንንና ችግራችንንስ ለምን ትረሳለህ ነፍሳችን በመሬት ላይ ተጐሳቍላለችና  ሆዳችንም ወደ ምድር ተጣብቃለችና አቤቱ  ተነሥና እርዳን  ስለ ስምህም ተቤዠን ,መልካም
ለመዘምራን አለቃ በመለኮቶች  የቆሬ ልጆች ትምህርት  የፍቅር መዝሙር ልቤ መልካም ነገርን አፈለቀ  እኔ ሥራዬን ለንጉሥ እነግራለሁ  አንደበቴ እንደ ፈጣን ጸሓፊ ብርዕ ነው ውበትህ ከሰው ልጆች ይልቅ ያምራል  ሞገስ በከንፈሮችህ ፈሰሰ  ስለዚህ እግዚአብሔር ለዘላለም ባረከህ ኃያል ሆይ  በቍንጅናህና በውበትህ ሰይፍህን በወገብህ ታጠቅ ስለ ቅንነትና ስለ የዋህነት ስለ ጽድቅም አቅና ተከናወን ንገሥም  ቀኝህም በክብር ይመራሃል ኃያል ሆይ  ፍላጻዎችህ የተሳሉ ናቸው  እነርሱም በንጉሥ ጠላቶች ልብ ውስጥ ይገባሉ  አሕዛብም በበታችህ ይወድቃሉ አምላክ ሆይ  ዙፋንህ ለዘላለም ነው  የመንግሥትህ በትር የቅንነት በትር ነው ጽድቅን ወደድህ ዓመፃንም ጠላህ  ስለዚህ ከባልንጀሮችህ ይልቅ እግዚአብሔር አምላክ የደስታ ዘይትን ቀባህ በልብሶችህ ሁሉ ከርቤና ሽቱ ዝባድም አሉ  ከዝሆን ጥርሶች አዳራሽ ደስ ያሰኙሃል የንጉሦች ሴት ልጆች ለክብርህ ናቸው  በወርቅ ልብስ ተጐናጽፋና ተሸፋፍና ንግሥቲቱ በቀኝህ ትቆማለች ልጄ ሆይ  ስሚ እዪ ጆሮሽንም አዘንብዪ  ወገንሽን ያባትሽንም ቤት እርሺ ንጉሥ ውበትሽን ወድዶአልና  እርሱ ጌታሽ ነውና የጢሮስ ሴቶች ልጆች እጅ መንሻን ይዘው ይሰግዱለታል  የምድር ባለጠጎች አሕዛብ በፊትህ ይማለላሉ ለሐሴቦን ንጉሥ ልጅ ሁሉ ክብርዋ ነው  ልብስዋ የወርቅ መጐናጸፊያ ነው በኋላዋ ደናግሉን ለንጉሥ ይወስዳሉ  ባልንጀሮችዋንም ወደ አንተ ያቀርባሉ በደስታና በሐሴት ይወስዱአቸዋል  ወደ ንጉሥ እልፍኝም ያስገቡአቸዋል በአባቶችሽ ፋንታ ልጆች ተወለዱልሽ  በምድርም ሁሉ ላይ ገዥዎች አድርገሽ ትሾሚያቸዋለሽ ለልጅ ልጅ ሁሉ ስምሽን ያሳስባሉ  ስለዚህ ለዓለምና ለዘላለም አሕዛብ ይገዙልሃል ,መልካም
ለመዘምራን አለቃ  ወደ ቤርሳቤህ ከገባ በኋላ ነቢዩ ናታን ወደ እርሱ በመጣ ጊዜ  የዳዊት መዝሙር   አቤቱ  እንደ ቸርነትህ መጠን ማረኝ  እንደ ምሕረትህም ብዛት መተላለፌን ደምስስ ከበደሌ ፈጽሞ እጠበኝ  ከኃጢአቴም አንጻኝ እኔ መተላለፌን አውቃለሁና  ኃጢአቴም ሁልጊዜ በፊቴ ነውና አንተን ብቻ በደልሁ  በፊትህም ክፋትን አደረግሁ  በነገርህም ትጸድቅ ዘንድ በፍርድህም ንጹሕ ትሆን ዘንድ እነሆ  በዓመፃ ተፀነስሁ  እናቴም በኃጢአት ወለደችኝ እነሆ  እውነትን ወደድህ  የማይታይ ስውር ጥበብን አስታወቅኸኝ በሂሶጵ እርጨኝ  እነጻማለሁ  እጠበኝ  ከበረዶም ይልቅ ነጭ እሆናለሁ ሐሤትንና ደስታን አሰማኝ  የሰበርሃቸውም አጥንቶቼ ደስ ይላቸዋል ከኃጢአቴ ፊትህን መልስ  በደሌንም ሁሉ ደምስስልኝ አቤቱ  ንጹሕ ልብን ፍጠርልኝ  የቀናውንም መንፈስ በውስጤ አድስ ከፊትህ አትጣለኝ  ቅዱስ መንፈስህንም ከእኔ ላይ አትውሰድብኝ የማዳንህን ደስታ ስጠኝ  በእሽታ መንፈስም ደግፈኝ ለሕግ ተላላፎች መንገድህን አስተምራለሁ  ኃጢአተኞችም ወደ አንተ ይመለሳሉ የመድኃኒቴ አምላክ እግዚአብሔር ሆይ  ከደም አድነኝ  አንደበቴም በአንተ ጽድቅ ትደሰታለች አቤቱ  ከንፈሮቼን ክፈት  አፌም ምስጋናህን ያወራል መሥዋዕትን ብትወድድስ በሰጠሁህ ነበር  የሚቃጠለውም መሥዋዕት ደስ አያሰኝህም የእግዚአብሔር መሥዋዕት የተሰበረ መንፈስ ነው  የተሰበርውንና የተዋረደውን ልብ እግዚአብሔር አይንቅም አቤቱ  በውዴታህ ጽዮንን አሰማምራት  የኢየሩሳሌምንም ቅጽሮች ሥራ የጽድቁን መሥዋዕት መባውንም የሚቃጠለውንም መሥዋዕት በወደድህ ጊዜ  ያን ጊዜ በመሠዊያህ ላይ ፍሪዳዎችን ይሠዋሉ ,መልካም
ለመዘምራን አለቃ ኤዶማዊው ዶይቅ መጥቶ ለሳኦል  ዳዊት ወደ አቢሜሌክ ቤት መጥቶአል ብሎ በነገረው ጊዜ የዳዊት ትምህርት ኃያል ሆይ  በክፋት ለምን ትጓደዳለህ? ሁልጊዜስ በመተላለፍ አንደበትህ ኃጢአትን ያስባል  እንደ ተሳለ ምላጭ ሽንገላን አደረግህ ከመልካም ይልቅ ክፋትን  ጽድቅንም ከመናገር ይልቅ ዓመፃን ወደድህ የሚያጠፉ ቃልን ሁሉ  የሽንገላ ምላስን ወደድህ ስለዚህ እግዚአብሔር ለዘላለም ያፈርስሃል  ከቤትህም ይነቅልሃል ያፈልስሃልም  ሥርህንም ከሕያዋን ምድር ጻድቃን አይተው ይፈራሉ  በእርሱም ይሥቃሉ እንዲህም ይላሉ እግዚአብሔርን ረዳቱ ያላደረገ  በባለጠግነቱም ብዛት የታመነ  በከንቱ ነገርም የበረታ ያ ሰው እነሆ እኔስ በእግዚአብሔር ቤት እንደ ለመለመ እንደ ወይራ ዛፍ ነኝ  ለዓለምና ለዘላለም በእግዚአብሔር ምሕረት ታመንሁ አድርገህልኛልና ለዘላለም አመሰግንሃለሁ  በቅዱሳንህም ዘንድ መልካም ነውና ስምህን ተስፋ አደርጋለሁ 
ለመዘምራን አለቃ ኤዶማዊው ዶይቅ መጥቶ ለሳኦል ዳዊት ወደ አቢሜሌክ ቤት መጥቶአል ብሎ በነገረው ጊዜ  የዳዊት ትምህርት ኃያል ሆይ በክፋት ለምን ትጓደዳለህ ሁልጊዜስ በመተላለፍ አንደበትህ ኃጢአትን ያስባል  እንደ ተሳለ ምላጭ ሽንገላን አደረግህ ከመልካም ይልቅ ክፋትን  ጽድቅንም ከመናገር ይልቅ ዓመፃን ወደድህ የሚያጠፉ ቃልን ሁሉ  የሽንገላ ምላስን ወደድህ ስለዚህ እግዚአብሔር ለዘላለም ያፈርስሃል  ከቤትህም ይነቅልሃል ያፈልስሃልም  ሥርህንም ከሕያዋን ምድር ጻድቃን አይተው ይፈራሉ  በእርሱም ይሥቃሉ እንዲህም ይላሉ እግዚአብሔርን ረዳቱ ያላደረገ  በባለጠግነቱም ብዛት የታመነ  በከንቱ ነገርም የበረታ ያ ሰው እነሆ እኔስ በእግዚአብሔር ቤት እንደ ለመለመ እንደ ወይራ ዛፍ ነኝ  ለዓለምና ለዘላለም በእግዚአብሔር ምሕረት ታመንሁ አድርገህልኛልና ለዘላለም አመሰግንሃለሁ  በቅዱሳንህም ዘንድ መልካም ነውና ስምህን ተስፋ አደርጋለሁ,መልካም
ለመዘምራን አለቃ  ኤዶማዊው ዶይቅ መጥቶ ለሳኦል  ዳዊት ወደ አቢሜሌክ ቤት መጥቶአል ብሎ በነገረው ጊዜ የዳዊት ትምህርት ኃያል ሆይ  በክፋት ለምን ትጓደዳለህ? ሁልጊዜስ በመተላለፍ አንደበትህ ኃጢአትን ያስባል  እንደ ተሳለ ምላጭ ሽንገላን አደረግህ ከመልካም ይልቅ ክፋትን  ጽድቅንም ከመናገር ይልቅ ዓመፃን ወደድህ የሚያጠፉ ቃልን ሁሉ  የሽንገላ ምላስን ወደድህ ስለዚህ እግዚአብሔር ለዘላለም ያፈርስሃል  ከቤትህም ይነቅልሃል ያፈልስሃልም  ሥርህንም ከሕያዋን ምድር ጻድቃን አይተው ይፈራሉ በእርሱም ይሥቃሉ እንዲህም ይላሉ እግዚአብሔርን ረዳቱ ያላደረገ  በባለጠግነቱም ብዛት የታመነ  በከንቱ ነገርም የበረታ ያ ሰው እነሆ እኔስ በእግዚአብሔር ቤት እንደ ለመለመ እንደ ወይራ ዛፍ ነኝ  ለዓለምና ለዘላለም በእግዚአብሔር ምሕረት ታመንሁ አድርገህልኛልና ለዘላለም አመሰግንሃለሁ  በቅዱሳንህም ዘንድ መልካም ነውና ስምህን ተስፋ አደርጋለሁ ለመዘምራን አለቃ በማኽላት የዳዊት ትምህርት ሰነፍ በልቡ  አምላክ የለም ይላል  ረከሱ በበደላቸውም ጐሰቈሉ በጎ ነገርን የሚያደርጋት የለም የሚያስተውል እግዚአብሔርንም የሚፈልግ እንዳለ ያይ ዘንድ እግዚአብሔር ከሰማይ የሰው ልጆችን ተመለከተ ሁሉ በደሉ  አብረውም ረከሱ  አንድ ስንኳ በጎን ነገር የሚያደርጋት የለም ሕዝቤን እንጀራ እንደሚበላ የሚበሉ ግፍ አድራጊዎች ሁሉ አያውቁምን? እግዚአብሔርንም አይጠሩትም እግዚአብሔር የግብዞችን አጥንቶች በትኖአልና በዚያ የሚያስፈራ ሳይኖር እጅግ ፈሩ  እግዚአብሔር ንቆአቸዋልና አሳፈርሃቸው መድኃኒትን ከጽዮን ለእስራኤል ማን በሰጠ  እግዚአብሔር የሕዝቡን ምርኮ በመለሰ ጊዜ  ያዕቆብ ደስ ይለዋል እስራኤልም ሐሤት ያደርጋል ለመዘምራን አለቃ  በበገናዎች  ዜፋውያን መጥተው ለሳኦል  እነሆ ዳዊት በእኛ ዘንድ ተሸሽጓል ብለው በነገሩት ጊዜ  የዳዊት ትምህርት   አቤቱ  በስምህ አድነኝ  በኃይልህም ፍረድልኝ 
አቤቱ ጸሎቴን ስማኝ  የአፌንም ቃል አድምጥ እንግዶች ቁመውብኛልና  ኃያላንም ነፍሴን ሽተዋታልና  እግዚአብሔርን በፊታቸው አላደረጉትም እነሆ  እግዚአብሔር ይረዳኛል  ጌታዬም ለነፍሴ ደጋፊዋ ነው ክፋትን ወደ ጠላቶቼ ይመልሳታል  በእውነትህም አጥፋቸው ከፈቃዴ እሠዋልሃለሁ አቤቱ መልካም ነውና ስምህን አመሰግናለሁ ከመከራ ሁሉ አድኖኛልና  ዓይኔም በጠላቶቼ ላይ አይታለችና ,መልካም
ሰካራም ባል ያላችሁ ተገላገላችሁ ቢባል በዚህ ሰዐት ማንም አይስቅም  ለምን የአስቸኳይ ጊዜ አዋጁ ራሱ መሳቅን አካቷል እየተባለ አይደል ,መልካም
ሰካርና ሆዳም ይደኸያሉና የእንቅልፍም ብዛት የተቦጫጨቀ ጨርቅ ያስለብሳልና,መልካም
ሰፈሩን ብታይው እኮ እህል ውሀ አያሰኝሽም,መልካም
ሴትዮዋ ሁለት ወር ፆመው ለፈሲካ ዶሮ ሲበልቱ ዶሮዋ ውስጥ በህይወት እያለች የዋጠችውን ኮንደም ሲያገኙ ውይ ውይ አምላኬ ፆሜ ፆሜ  ሸርሙጣ ዶሮ ልረድ,መልካም
ስለ አማራው ግፍ እና ጭቆና የማያወራ ስለመፍትሄውም የማያስብ ሰው እርሱ ዘረኛ ወይንም ሆዳም ነው   ጨቋኞችን ለማውገዝ እኮ የግድ ከተጨቋኝ ወገን መወለድ አያስፈልግም,መልካም
የዳዊት መዝሙር   አቤቱ  ምሕረትንና ፍርድን እቀኝልሃለሁ እዘምራለሁ  ንጹሕ መንገዱንም አስተውላለሁ  ወደ እኔ መቼ ትመጣለህ? በቤቴ መካከል በልቤ ቅንነት እሄዳለሁ በዓይኔ ፊት ክፉን ነገር አላኖርሁም  ሕግ ተላላፊዎችን ጠላሁ ጠማማ ልብም አልተጠጋኝም  ክፉ ከእኔ በራቀ ጊዜ አላወቅሁም ባልንጀራውን በቀስታ የሚያማን እርሱን አሳደድሁ  በዓይኑ ትዕቢተኛ የሆነውና ልቡ የሚሳሳው ከእኔ ጋር አይተባበርም ከእኔ ጋር ይኖሩ ዘንድ  ዓይኖቼ በምድር ምእመናን ላይ ናቸው  በቀና መንገድ የሚሄድ እርሱ ያገለግለኛል ትዕቢትን የሚያደርግ በቤቴ መካከል አይኖርም  ዓመፅን የሚናገር በዓይኔ ፊት አይቀናም ዓመፃ የሚያደርጉትን ሁሉ ከእግዚአብሔር ከተማ አጠፋቸው ዘንድ  የምድርን ኃጢአተኞች ሁሉ በማለዳ እገድላቸዋለሁ ,መልካም
